LVs	V(G)/Vlvs	SE	zscore	pval	LV_AUC	pwys
88	0.016161	0.35007	0.046165052703745	0.481589348332244	0.607104345068189	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_GPCR_LIGAND_BINDING,
53	0.010915	0.331895	0.0328869070037211	0.486882386923321	0	no-related-pathways
47	0.01067	0.31302	0.0340872787681298	0.486403776331725	0.781524780175859	1.REACTOME_MRNA_PROCESSING,2.PID_HES_HEYPATHWAY,3.BIOCARTA_CARM_ER_PATHWAY,
106	0.010258	0.277871	0.0369164108525179	0.485275827349104	0.785431716546268	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_HIV_INFECTION,3.KEGG_OXIDATIVE_PHOSPHORYLATION,
5	0.008621	0.330634	0.026074148454182	0.489599098297797	0.498919800237401	1.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
16	0.002223	0.340691	0.00652497424352272	0.497396930366815	0.868609287054409	1.REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING,2.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,3.REACTOME_INTERFERON_SIGNALING,
2	1e-06	0.313366	3.19115666664539e-06	0.499998726912682	0.589657320872274	1.REACTOME_MRNA_SPLICING,2.KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,3.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,
6	1e-06	0.369223	2.7083903223797e-06	0.499998919508589	1	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION,3.REACTOME_PEPTIDE_CHAIN_ELONGATION,
7	1e-06	0.348162	2.87222614759796e-06	0.499998854147551	0.704322707108222	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION,3.PID_TCR_PATHWAY,
9	1e-06	0.370998	2.69543232038987e-06	0.499998924678083	0.61840270862378	1.KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,2.PID_IL6_7PATHWAY,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
10	1e-06	0.355627	2.8119349768156e-06	0.499998878200248	0.692290809327846	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.PID_IL6_7PATHWAY,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
11	1e-06	0.362736	2.7568259009307e-06	0.499998900185588	0.604136376087827	1.PID_TXA2PATHWAY,2.REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS,3.PID_P53DOWNSTREAMPATHWAY,
13	1e-06	0.35979	2.7793990939159e-06	0.499998891180187	0.587260216847373	1.REACTOME_SIGNALING_BY_EGFR_IN_CANCER,2.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,3.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
14	1e-06	0.365215	2.73811316621716e-06	0.49999890765089	0.991383895330284	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21,3.REACTOME_HIV_INFECTION,
21	1e-06	0.36176	2.76426360017691e-06	0.499998897218376	0.624977322663226	1.REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,2.REACTOME_SIGNALING_BY_EGFR_IN_CANCER,3.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,
22	1e-06	0.379537	2.63478923003554e-06	0.499998948871176	0.752083333333333	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0,3.REACTOME_HIV_INFECTION,
24	1e-06	0.36769	2.71968234110256e-06	0.499998915003725	0.999228735125606	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_HIV_INFECTION,3.KEGG_OXIDATIVE_PHOSPHORYLATION,
25	1e-06	0.374232	2.67213920776417e-06	0.499998933970691	0.759746588693957	1.REACTOME_HIV_INFECTION,2.REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT,3.REACTOME_MRNA_PROCESSING,
26	1e-06	0.331975	3.01227502070939e-06	0.499998798276134	0.571168069370059	1.REACTOME_HIV_INFECTION,2.MIPS_C_COMPLEX_SPLICEOSOME,3.REACTOME_MEMBRANE_TRAFFICKING,
27	1e-06	0.351881	2.84186983667774e-06	0.499998866257967	0	no-related-pathways
28	1e-06	0.358898	2.78630697301183e-06	0.499998888424342	0.602398589065256	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_HIV_INFECTION,3.REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,
29	1e-06	0.309333	3.23276210426951e-06	0.499998710314514	0	no-related-pathways
30	1e-06	0.343909	2.90774594442134e-06	0.499998839977202	0.73022845908752	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0,3.REACTOME_MRNA_PROCESSING,
31	1e-06	0.292519	3.41858135710843e-06	0.499998636183358	0.719913251764097	1.REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION,2.REACTOME_MRNA_SPLICING,3.REACTOME_METABOLISM_OF_MRNA,
32	1e-06	0.36323	2.75307656305922e-06	0.499998901681358	0.526462639765648	1.REACTOME_GPCR_LIGAND_BINDING,
33	1e-06	0.352352	2.8380710198892e-06	0.499998867773475	0.509132330755151	1.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,2.REACTOME_INTERFERON_SIGNALING,
34	1e-06	0.358927	2.78608184951257e-06	0.499998888514154	0	no-related-pathways
35	1e-06	0.328196	3.04695974356787e-06	0.499998784438932	0.80639151149576	1.REACTOME_METABOLISM_OF_PROTEINS,2.MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX,3.REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,
37	1e-06	0.330504	3.02568198872026e-06	0.499998792927528	0.659346607384496	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,3.PID_AMB2_NEUTROPHILS_PATHWAY,
40	1e-06	0.369941	2.7031337429482e-06	0.49999892160566	0.647224161369732	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_PEPTIDE_CHAIN_ELONGATION,3.KEGG_OXIDATIVE_PHOSPHORYLATION,
48	1e-06	0.344772	2.90046755536993e-06	0.499998842880859	0.785776846915461	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.PID_IL2_1PATHWAY,3.KEGG_JAK_STAT_SIGNALING_PATHWAY,
52	1e-06	0.338023	2.95837857187233e-06	0.499998819777706	0.634327929170978	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_HIV_INFECTION,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
56	1e-06	0.364386	2.74434253785821e-06	0.49999890516573	0.548038967611336	1.REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,2.PID_TRKRPATHWAY,3.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,
57	1e-06	0.357328	2.79854923207809e-06	0.499998883540388	0.5400268765598	1.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
58	1e-06	0.332741	3.00534049005082e-06	0.499998801042612	0	no-related-pathways
59	1e-06	0.352386	2.83779718831055e-06	0.499998867882718	0	no-related-pathways
60	1e-06	0.376976	2.65268876533254e-06	0.499998941730295	0.94013671875	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.PID_TCR_PATHWAY,3.KEGG_CELL_ADHESION_MOLECULES_CAMS,
63	1e-06	0.368949	2.71040170863724e-06	0.499998918706162	0.797121538609976	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
64	1e-06	0.363335	2.75228095283967e-06	0.49999890199876	0	no-related-pathways
66	1e-06	0.350452	2.8534578201865e-06	0.49999886163503	0.647616710454139	1.KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,
69	1e-06	0.358204	2.79170528525645e-06	0.499998886270727	0.443889071891306	1.REACTOME_METABOLISM_OF_MRNA,
70	1e-06	0.325531	3.07190405829245e-06	0.49999877448759	0.993761954442706	1.REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,2.KEGG_PROTEASOME,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
74	1e-06	0.359446	2.78205905754967e-06	0.499998890119015	0.450715595150034	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
78	1e-06	0.326431	3.06343453899905e-06	0.499998777866439	0.566715981088991	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
79	1e-06	0.34777	2.87546366851655e-06	0.499998852855967	0	no-related-pathways
81	1e-06	0.355947	2.80940701846061e-06	0.499998879208758	0.499344105897084	1.REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,
82	1e-06	0.327698	3.0515901836447e-06	0.499998782591653	0.594080511206706	1.REACTOME_MRNA_SPLICING,
83	1e-06	0.361193	2.76860293527283e-06	0.499998895487232	0	no-related-pathways
84	1e-06	0.34462	2.90174685160467e-06	0.499998842370494	0.963353433184205	1.PID_ATR_PATHWAY,2.REACTOME_MRNA_PROCESSING,3.PID_FANCONI_PATHWAY,
86	1e-06	0.32824	3.04655130392396e-06	0.499998784601875	0	no-related-pathways
87	1e-06	0.340143	2.93993996642589e-06	0.499998827133646	0.688542902332938	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.PID_IL6_7PATHWAY,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
89	1e-06	0.363026	2.75462363577264e-06	0.499998901064165	0.65063428778543	1.PID_ATF2_PATHWAY,
90	1e-06	0.360901	2.77084297355785e-06	0.499998894593585	0.600345487075082	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,
96	1e-06	0.350523	2.85287983955404e-06	0.499998861865611	0	no-related-pathways
97	1e-06	0.311051	3.21490688022221e-06	0.499998717437718	0.576820560946585	1.REACTOME_MRNA_PROCESSING,2.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,3.REACTOME_TOLL_RECEPTOR_CASCADES,
98	1e-06	0.348609	2.86854326767238e-06	0.499998855616807	0.585652250974832	1.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,2.REACTOME_METABOLISM_OF_MRNA,
100	1e-06	0.354779	2.81865612113457e-06	0.499998875518899	0.796280705229794	1.KEGG_ECM_RECEPTOR_INTERACTION,2.REACTOME_AXON_GUIDANCE,3.REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,
104	1e-06	0.340612	2.93589186523082e-06	0.499998828748604	0.744576835139506	1.REACTOME_HIV_INFECTION,2.REACTOME_GLUCOSE_METABOLISM,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
105	1e-06	0.347714	2.87592676740079e-06	0.499998852671217	0	no-related-pathways
109	1e-06	0.315685	3.16771465226412e-06	0.499998736264693	0.968322944138096	1.REACTOME_METABOLISM_OF_PROTEINS,2.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,3.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,
